device_id,duration,source,song_id,dt
L21627786L,143,DailyRecommends,1256845831,2018/1/3
L21799191L,291,UserCollectdList,39043847,2018/1/3
V37671803V,392,other,488065620,2018/1/3
V66072265V,199,search,1247236097,2018/1/3
S66013679S,28,RecommendedList,1399159012,2018/1/3
L69527577L,47,UserLikeList,371286,2018/1/3
H52373189H,26,UserCreatedList,26724767,2018/1/3
V78917143V,70,UserLikeList,1222615221,2018/1/3
A10899917A,420,other,1236936502,2018/1/3
L78614712L,311,UserCreatedList,1346605834,2018/1/3
D36589273D,269,RecentlyPlayed,37855439,2018/1/3
Z63299204Z,128,search,418712,2018/1/3
P9296135P,396,other,1295608919,2018/1/3
W50000783W,191,search,520501905,2018/1/3
C55814854C,456,UserCreatedList,1308840265,2018/1/3
C81925081C,18,UserCreatedList,1364304187,2018/1/3
J49506471J,310,RecommendedList,29320032,2018/1/3
T73230325T,161,search,1282494710,2018/1/3
Y62620369Y,290,UserCollectdList,470782681,2018/1/3
C46195315C,18,DailyRecommends,29990235,2018/1/3
A55447081A,202,UserCollectdList,1303518307,2018/1/3
E34492912E,386,other,1257715047,2018/1/3
H67614044H,61,search,1369512448,2018/1/3
G65203978G,7,other,511422072,2018/1/3
B78609658B,122,UserCollectdList,1362076676,2018/1/3
L30054711L,106,search,1293104303,2018/1/3
G13858180G,188,other,34710140,2018/1/3
S83271253S,143,other,1364141145,2018/1/3
I25453120I,437,UserLikeList,1372060812,2018/1/3
C85825432C,264,RecommendedList,24829532,2018/1/3
G55765129G,334,UserLikeList,359249,2018/1/3
T15548057T,204,UserLikeList,1292495119,2018/1/3
I24317737I,12,UserLikeList,485660485,2018/1/3
C57796959C,58,UserLikeList,532898326,2018/1/3
I22334819I,10,other,1325706081,2018/1/3
N84830075N,1,RecommendedList,494950380,2018/1/3
B9669155B,133,UserCreatedList,34440460,2018/1/3
L29163965L,185,search,1383156346,2018/1/3
G16588725G,340,DailyRecommends,1383959284,2018/1/3
M81009858M,387,search,26728910,2018/1/3
L63319492L,199,search,24925574,2018/1/3
S62895264S,232,UserLikeList,494950404,2018/1/3
A17763338A,24,PersonalFM,1347149329,2018/1/3
U76470022U,164,UserLikeList,330058,2018/1/3
G14775837G,88,DailyRecommends,1244955108,2018/1/3
W71930947W,10,UserCreatedList,1698018021,2018/1/3
G40417567G,103,UserLikeList,162207,2018/1/3
U88581851U,469,UserLikeList,96555,2018/1/3
K51966307K,51,search,1696654112,2018/1/3
D54833260D,265,search,210818,2018/1/3
F11721484F,344,UserLikeList,1268777408,2018/1/3
Z81850854Z,129,other,426166561,2018/1/3
D11645388D,300,UserLikeList,1360608230,2018/1/3
I12966166I,75,UserCreatedList,28006640,2018/1/3
O16015302O,277,UserLikeList,1255031894,2018/1/3
F11273271F,293,artist,1348363836,2018/1/3
D9163583D,395,UserLikeList,1306847101,2018/1/3
H19987372H,357,other,72528,2018/1/3
J56489438J,379,RecommendedList,27959596,2018/1/3
V65674570V,259,other,1309729399,2018/1/3
H23923198H,160,other,1369528788,2018/1/3
R50823751R,188,search,31852276,2018/1/3
V57401479V,471,other,1315707040,2018/1/3
M90197089M,8,other,1402930964,2018/1/3
B86329096B,153,other,26872173,2018/1/3
A39688583A,30,UserLikeList,1222614814,2018/1/3
P69930593P,13,UserLikeList,1296658290,2018/1/3
J89088781J,409,UserLikeList,1363819828,2018/1/3
B63381511B,114,DailyRecommends,37291018,2018/1/3
N46256122N,262,UserLikeList,1700762637,2018/1/3
J79412328J,387,UserLikeList,1700991643,2018/1/3
S22518985S,182,other,1412803438,2018/1/3
X84621227X,245,UserLikeList,3335734,2018/1/3
V25127257V,297,RecommendedList,80504,2018/1/3
N67457653N,403,UserCreatedList,1271954718,2018/1/3
H54525126H,324,RecommendedList,1257705795,2018/1/3
Q71427264Q,274,UserCreatedList,1406500864,2018/1/3
X68808822X,256,other,1407993200,2018/1/3
K22213516K,16,other,1365081904,2018/1/3
C41218561C,269,UserCreatedList,1349461197,2018/1/3
V76978154V,18,other,1388231367,2018/1/3
L12339065L,385,PersonalFM,1293399306,2018/1/3
O19996667O,207,search,34335841,2018/1/3
D16919257D,485,other,1314191303,2018/1/3
T24897667T,447,UserLikeList,457330415,2018/1/3
M74764608M,314,UserLikeList,1347874058,2018/1/3
B29914762B,40,search,1357264618,2018/1/3
W15706752W,112,UserCollectdList,1266386126,2018/1/3
S39422450S,435,UserLikeList,1239717510,2018/1/3
I89372095I,425,UserCreatedList,17534557,2018/1/3
F44449950F,91,other,1377266022,2018/1/3
G59692041G,183,UserCreatedList,1407993200,2018/1/3
E56074213E,397,other,434033041,2018/1/3
O9890178O,115,Downloaded,421404950,2018/1/3
P14412114P,183,DailyRecommends,1328421551,2018/1/3
F89298351F,324,UserLikeList,5085316,2018/1/3
C54808686C,98,UserLikeList,1701189199,2018/1/3
J74494354J,239,DailyRecommends,239386,2018/1/3
Q88556696Q,208,artist,1333571003,2018/1/3
I42129358I,41,search,1700865874,2018/1/3
C83635160C,294,UserLikeList,449682,2018/1/3
O60100741O,280,other,1338443883,2018/1/3
G15801363G,451,other,1365312587,2018/1/3
O23186605O,331,other,422176435,2018/1/3
P20903117P,344,other,1371448317,2018/1/3
N52061516N,361,search,24184294,2018/1/3
X48341254X,414,search,1258763829,2018/1/3
F28577740F,245,other,813314723,2018/1/3
O21999726O,6,other,1353758948,2018/1/3
Y87291912Y,411,UserCreatedList,1372032876,2018/1/3
D73834174D,214,other,496699106,2018/1/3
E37149493E,490,other,1258934714,2018/1/3
L80129485L,388,UserLikeList,1301977378,2018/1/3
O36652583O,379,UserLikeList,1372010483,2018/1/3
O10257865O,398,UserCreatedList,403846589,2018/1/3
D90389349D,483,UserLikeList,455636832,2018/1/3
V57133300V,69,PersonalFM,1327294279,2018/1/3
D48409240D,346,UserLikeList,511791673,2018/1/3
W36572078W,398,other,1341601603,2018/1/3
G21868980G,116,DailyRecommends,1699940393,2018/1/3
S54666431S,465,UserCollectdList,489746485,2018/1/3
A62422130A,86,UserCreatedList,934411,2018/1/3
Q81044641Q,297,UserLikeList,1331627186,2018/1/3
G42653380G,97,other,1360606472,2018/1/3
B26796002B,69,UserLikeList,451203425,2018/1/3
Q21670252Q,22,RecommendedList,21411490,2018/1/3
A10049091A,50,RecommendedList,1378540585,2018/1/3
R14347182R,422,DailyRecommends,423566458,2018/1/3
C69696460C,337,other,1395079931,2018/1/3
W15417436W,271,RecentlyPlayed,21477898,2018/1/3
Y25852016Y,268,UserCreatedList,288707,2018/1/3
I23757560I,483,other,515081553,2018/1/3
X36100494X,496,other,1700850733,2018/1/3
Y58814305Y,344,DailyRecommends,821955,2018/1/3
Z87038226Z,318,search,1699669554,2018/1/3
F40776438F,239,DailyRecommends,1365527114,2018/1/3
E41863987E,31,other,1273243577,2018/1/3
X34040898X,241,search,4964653,2018/1/3
D68920472D,237,other,517618051,2018/1/3
P83754050P,299,RecommendedList,4810583,2018/1/3
E45506842E,34,Downloaded,1341499587,2018/1/3
F55588696F,229,RecentlyPlayed,27299068,2018/1/3
M20845337M,64,DailyRecommends,479158328,2018/1/3
E70971418E,384,UserLikeList,1324214743,2018/1/3
I44234846I,422,PersonalFM,1242678807,2018/1/3
Z75881843Z,222,Downloaded,1352574775,2018/1/3
I36256265I,491,PersonalFM,1314501644,2018/1/3
A40201770A,374,UserCreatedList,1309122161,2018/1/3
Q61703948Q,259,other,26918583,2018/1/3
Q10432260Q,71,UserLikeList,484934999,2018/1/3
G57633342G,347,other,1337108524,2018/1/3
S26752029S,320,UserLikeList,1391026801,2018/1/3
U87412828U,432,PersonalFM,474883039,2018/1/3
Y54821369Y,242,Downloaded,429166518,2018/1/3
S28459649S,440,UserLikeList,1254265284,2018/1/3
F35169068F,24,DailyRecommends,1383959284,2018/1/3
P23591373P,52,other,1333914916,2018/1/3
G61326845G,458,UserLikeList,1292126972,2018/1/3
A85094684A,119,UserCollectdList,1292703137,2018/1/3
S36313759S,140,RecentlyPlayed,1698018021,2018/1/3
C21089022C,166,Local,636454,2018/1/3
Z25732836Z,197,RecommendedList,1370415488,2018/1/3
A81819355A,35,PersonalFM,502893532,2018/1/3
E40208553E,228,other,26032750,2018/1/3
C55217581C,253,RecommendedList,4087658,2018/1/3
Z85534217Z,188,UserLikeList,438334710,2018/1/3
P35059855P,4,other,472042289,2018/1/3
I26093956I,231,UserLikeList,471463252,2018/1/3
A80839977A,201,other,1383569497,2018/1/3
Q54654351Q,136,PersonalFM,421611158,2018/1/3
R68178617R,362,RecommendedList,1382805357,2018/1/3
G28227458G,46,other,1248731720,2018/1/3
M34236932M,439,other,1351039531,2018/1/3
B52470180B,32,search,1348462033,2018/1/3
X72677685X,151,UserCollectdList,491687960,2018/1/3
Z26664364Z,487,UserLikeList,383326383,2018/1/3
U44477951U,344,UserCreatedList,195211,2018/1/3
Y89206809Y,125,other,1241036649,2018/1/3
T88369089T,84,other,1294665124,2018/1/3
Q87313274Q,380,UserLikeList,1596529,2018/1/3
L46005907L,445,UserLikeList,1323161716,2018/1/3
L54121730L,439,search,1994044,2018/1/3
I11305380I,38,UserLikeList,1318088857,2018/1/3
K24233402K,425,other,24124028,2018/1/3
L10534333L,365,UserLikeList,24690629,2018/1/3
Y57992577Y,247,UserCollectdList,1345937911,2018/1/3
I63675353I,124,UserLikeList,448381016,2018/1/3
A51303204A,338,Downloaded,1341737246,2018/1/3
X18513043X,341,UserLikeList,1321941644,2018/1/3
P70147085P,480,other,1700560650,2018/1/3
D33225352D,396,other,1402930964,2018/1/3
D58405785D,229,UserLikeList,1221765807,2018/1/3
X32555748X,72,UserLikeList,31320354,2018/1/3
H25223268H,395,UserCreatedList,1338011000,2018/1/3
A36153435A,359,UserLikeList,333598,2018/1/3
R20649927R,352,RecommendedList,1700991648,2018/1/3
R58464037R,347,other,425162632,2018/1/3
H14165964H,387,UserLikeList,1293390525,2018/1/3
H40522446H,384,other,27017992,2018/1/3
P42289076P,152,search,197606,2018/1/3
N59615945N,322,UserCreatedList,17534558,2018/1/3
G16169905G,416,UserLikeList,1318203132,2018/1/3
D21729043D,114,UserLikeList,1314927136,2018/1/3
J45004894J,104,other,233266,2018/1/3
O53521538O,261,other,1698018021,2018/1/3
S47154317S,189,DailyRecommends,1305445926,2018/1/3
S52337502S,432,UserLikeList,1396776738,2018/1/3
A14171433A,327,search,1262077533,2018/1/3
X24159385X,450,other,1277597013,2018/1/3
J64655729J,353,PersonalFM,1247006859,2018/1/3
E46103997E,429,UserLikeList,488173903,2018/1/3
I19559011I,452,UserLikeList,1280047744,2018/1/3
Y76268375Y,205,UserLikeList,35707845,2018/1/3
A45419639A,432,UserLikeList,1341460801,2018/1/3
V72866622V,195,UserLikeList,1262085468,2018/1/3
F33396826F,213,UserLikeList,21200927,2018/1/3
P58527119P,117,RecommendedList,1262602317,2018/1/3
B36383264B,21,UserLikeList,341833,2018/1/3
I62581163I,186,RecommendedList,1348126942,2018/1/3
S86484422S,447,search,364978,2018/1/3
U41366167U,153,UserLikeList,1384059478,2018/1/3
U72835172U,185,other,1303518379,2018/1/3
O29812211O,173,DailyRecommends,1391522780,2018/1/3
V28139270V,87,RecommendedList,814381557,2018/1/3
G12420483G,289,search,1325856083,2018/1/3
U9911189U,201,UserLikeList,473143681,2018/1/3
N77792680N,441,UserLikeList,1353281768,2018/1/3
K83780417K,211,UserLikeList,1701102118,2018/1/3
O82190203O,377,UserLikeList,1341256123,2018/1/3
J53774334J,331,DailyRecommends,155797,2018/1/3
E65760713E,175,UserLikeList,1310516031,2018/1/3
X76930776X,355,UserCreatedList,1388496629,2018/1/3
Q11114832Q,201,UserCreatedList,1358406701,2018/1/3
U66260607U,314,RecommendedList,537510961,2018/1/3
D58020791D,8,other,24954077,2018/1/3
T11884202T,101,UserLikeList,1247402494,2018/1/3
R19426985R,423,other,1363133438,2018/1/3
T33633980T,218,UserLikeList,1285682801,2018/1/3
K19087922K,468,other,462816788,2018/1/3
Z35251836Z,416,PersonalFM,1697492352,2018/1/3
U74618315U,458,other,1303991872,2018/1/3
C81176947C,233,UserCreatedList,401607188,2018/1/3
X32971697X,474,UserLikeList,1380971975,2018/1/3
Y23503849Y,382,DailyRecommends,812886331,2018/1/3
L36709863L,443,other,1307598553,2018/1/3
J46267487J,435,other,483618380,2018/1/3
J66878036J,176,RecommendedList,102383,2018/1/3
R37773520R,315,other,1298509247,2018/1/3
R14361843R,447,other,1233465557,2018/1/3
L81892965L,76,search,490545259,2018/1/3
S22982857S,359,UserLikeList,26327222,2018/1/3
R23535254R,404,UserLikeList,1303607093,2018/1/3
J66542873J,208,UserCreatedList,26606148,2018/1/3
F77741479F,416,UserLikeList,1295242710,2018/1/3
V83524510V,398,other,1319812637,2018/1/3
E34287785E,48,UserCreatedList,29989736,2018/1/3
M41258873M,348,UserLikeList,1342930424,2018/1/3
D62954312D,309,UserCreatedList,5092920,2018/1/3
L72503759L,467,PersonalFM,464502522,2018/1/3
B74685949B,403,UserCollectdList,1347088950,2018/1/3
R53402599R,434,UserCreatedList,31903918,2018/1/3
L86377557L,57,UserCreatedList,1697492352,2018/1/3
K47410390K,72,UserCreatedList,1240091007,2018/1/3
F34505134F,246,other,452125806,2018/1/3
W76458011W,413,UserLikeList,481779264,2018/1/3
I79680269I,364,UserLikeList,1324416563,2018/1/3
W82818330W,187,other,1327959897,2018/1/3
Q86476212Q,128,PersonalFM,1406239938,2018/1/3
M60052533M,369,UserCreatedList,383320545,2018/1/3
M78921860M,196,other,1395394711,2018/1/3
S48732857S,290,other,479156365,2018/1/3
O86973275O,295,search,26981421,2018/1/3
R34400334R,316,PersonalFM,407464953,2018/1/3
Z88419756Z,84,UserCreatedList,1343681814,2018/1/3
Z41120463Z,308,UserLikeList,438335201,2018/1/3
A55096213A,181,other,37874311,2018/1/3
F58865292F,448,DailyRecommends,1350460661,2018/1/3
L24879244L,17,other,1338977231,2018/1/3
Y69717838Y,385,other,1347363049,2018/1/3
P77799024P,126,UserLikeList,490985725,2018/1/3
J73174560J,474,PersonalFM,1255272777,2018/1/3
F40278044F,64,DailyRecommends,1244045199,2018/1/3
M61440363M,487,other,414145280,2018/1/3
P47630935P,185,other,1409573940,2018/1/3
S31914063S,169,search,495547646,2018/1/3
D18782835D,315,DailyRecommends,393118926,2018/1/3
Y70358001Y,235,RecentlyPlayed,1369319871,2018/1/3
L90175641L,366,other,529173594,2018/1/3
I39765065I,338,other,1697492352,2018/1/3
K85622567K,159,UserCreatedList,1282858831,2018/1/3
C13906206C,145,UserLikeList,465138144,2018/1/3
M65897225M,274,other,540880585,2018/1/3
P33818619P,408,PersonalFM,1327265688,2018/1/3
F68930821F,367,UserLikeList,222715,2018/1/3
S20301284S,272,UserLikeList,1328197493,2018/1/3
Q51166097Q,63,other,1347677938,2018/1/3
N47352837N,496,other,1079431,2018/1/3
K60633094K,164,other,24138471,2018/1/3
S13673462S,394,UserLikeList,24418128,2018/1/3
X41749439X,275,other,517566253,2018/1/3
T12089072T,92,UserCreatedList,19904673,2018/1/3
G51918279G,408,UserLikeList,1697492352,2018/1/3
F22308737F,55,PersonalFM,432805970,2018/1/3
C81542137C,251,other,1350317238,2018/1/3
J80475773J,153,other,19909588,2018/1/3
M50683769M,500,UserLikeList,393165563,2018/1/3
I86576474I,242,other,195211,2018/1/3
O61229919O,439,search,1308144588,2018/1/3
N51215396N,395,UserLikeList,1220358,2018/1/3
W55118705W,236,UserLikeList,1282613541,2018/1/3
G18211738G,474,UserLikeList,1698733216,2018/1/3
X34444856X,21,other,1325522741,2018/1/3
L44427800L,19,other,1359007873,2018/1/3
A20934806A,414,UserLikeList,394763,2018/1/3
U44647556U,351,search,1220051911,2018/1/3
G10760279G,210,RecommendedList,15624680,2018/1/3
S29033077S,472,other,472502399,2018/1/3
V39881387V,282,other,26613222,2018/1/3
P65693807P,98,UserLikeList,26782961,2018/1/3
W64439775W,430,UserLikeList,1339896683,2018/1/3
F85649131F,73,other,1411931204,2018/1/3
Y10799196Y,211,PersonalFM,1348685948,2018/1/3
L28625026L,124,UserLikeList,147481,2018/1/3
Y48418966Y,453,search,144465,2018/1/3
Z67118038Z,100,other,393118926,2018/1/3
W66718072W,164,DailyRecommends,39188622,2018/1/3
V75499314V,463,UserLikeList,485786230,2018/1/3
E11608659E,87,UserLikeList,1344648528,2018/1/3
A18906559A,395,UserLikeList,1406540797,2018/1/3
Q59552548Q,134,UserLikeList,509450247,2018/1/3
W55733371W,140,DailyRecommends,307792,2018/1/3
E31298873E,224,other,1388160040,2018/1/3
G83211282G,251,other,1699139672,2018/1/3
M26002791M,391,search,486334491,2018/1/3
U34454715U,90,other,1376105251,2018/1/3
O77781218O,73,other,1357541325,2018/1/3
R72703688R,455,other,4964390,2018/1/3
U16430642U,127,PersonalFM,1374199978,2018/1/3
L57378680L,385,other,484283893,2018/1/3
L81918801L,386,UserLikeList,449984633,2018/1/3
P52743431P,381,UserCreatedList,1390058778,2018/1/3
X83990966X,98,other,1292959730,2018/1/3
O74147463O,453,UserCreatedList,1411931958,2018/1/3
S10417756S,311,other,1356396531,2018/1/3
L21631754L,395,UserLikeList,101972,2018/1/3
I18398048I,64,other,445816886,2018/1/3
Z74772872Z,111,search,1370428704,2018/1/3
J39684029J,97,UserCollectdList,448300899,2018/1/3
K38852637K,152,UserLikeList,1395694269,2018/1/3
Y57540159Y,95,UserCollectdList,1390126966,2018/1/3
M66647247M,498,other,1277597013,2018/1/3
T61740584T,209,UserLikeList,393165563,2018/1/3
D90535880D,213,other,1347728136,2018/1/3
B24245297B,464,UserLikeList,1395935764,2018/1/3
J52430565J,50,UserCollectdList,25034176,2018/1/3
J39455660J,428,UserLikeList,423402367,2018/1/3
X90280537X,259,search,32428145,2018/1/3
R80976540R,287,UserCollectdList,491512354,2018/1/3
Z16922110Z,178,other,36996449,2018/1/3
Q41167558Q,222,Local,1270413247,2018/1/3
E27819464E,240,UserLikeList,1301604683,2018/1/3
H42040151H,3,PersonalFM,1253708257,2018/1/3
R31296534R,151,RecentlyPlayed,1373827154,2018/1/3
V45155623V,112,RecommendedList,1246825722,2018/1/3
S84159438S,255,UserCreatedList,645658,2018/1/3
K11446695K,181,PersonalFM,422139616,2018/1/3
O47254792O,360,UserCollectdList,26303879,2018/1/3
Y9970784Y,404,UserLikeList,29421897,2018/1/3
Q60472692Q,223,other,28041321,2018/1/3
L13863046L,64,other,450176949,2018/1/3
M55154919M,111,other,535512871,2018/1/3
H11039735H,326,UserLikeList,1408708869,2018/1/3
I38388601I,206,UserLikeList,484283893,2018/1/3
V55087681V,237,RecentlyPlayed,26632048,2018/1/3
B53463945B,114,PersonalFM,1364743007,2018/1/3
L12879715L,320,UserLikeList,27951887,2018/1/3
L57453376L,107,UserLikeList,1345882718,2018/1/3
G87392567G,433,UserCollectdList,1273830645,2018/1/3
U64269425U,312,UserCreatedList,197337,2018/1/3
C61231263C,185,artist,456034,2018/1/3
J16294017J,375,PersonalFM,27412706,2018/1/3
F40241254F,301,search,176006,2018/1/3
I17513454I,296,DailyRecommends,1698730107,2018/1/3
D39009054D,374,UserLikeList,126064,2018/1/3
I78960742I,246,other,1356936420,2018/1/3
J13230462J,160,UserLikeList,371603,2018/1/3
C63301895C,290,UserCreatedList,1241119992,2018/1/3
R45421779R,224,PersonalFM,1335491779,2018/1/3
K21305830K,363,UserCreatedList,1296004375,2018/1/3
L59561804L,413,search,27287141,2018/1/3
X62345294X,152,UserCreatedList,1292495119,2018/1/3
Y57034960Y,359,UserCreatedList,1333430713,2018/1/3
T49361874T,299,UserLikeList,1358733223,2018/1/3
T83042500T,218,UserLikeList,65692,2018/1/3
Y37702253Y,140,UserCollectdList,346926,2018/1/3
Y80114229Y,298,other,2850969,2018/1/3
V63048159V,334,other,392546122,2018/1/3
Z47635770Z,274,UserLikeList,1302609942,2018/1/3
Z86776096Z,35,UserLikeList,327125,2018/1/3
G80662124G,176,other,1409290231,2018/1/3
V15700324V,185,RecommendedList,24665091,2018/1/3
H30656619H,342,UserLikeList,1243144094,2018/1/3
P11699951P,267,UserCreatedList,1699370554,2018/1/3
U58051995U,7,UserLikeList,1287534958,2018/1/3
S39703477S,113,other,1300147201,2018/1/3
H29085147H,383,UserLikeList,539653341,2018/1/3
V39067050V,283,UserLikeList,1297302202,2018/1/3
Z11640229Z,405,UserLikeList,1311663372,2018/1/3
R45524905R,291,UserCreatedList,4754956,2018/1/3
W89287263W,343,artist,487973098,2018/1/3
E15659840E,461,UserLikeList,1288931590,2018/1/3
M25693173M,423,UserCollectdList,179081,2018/1/3
O39794020O,399,UserLikeList,464182104,2018/1/3
I37163937I,397,UserCreatedList,1402930964,2018/1/3
N79962326N,273,other,1361421057,2018/1/3
A83433133A,349,other,442556528,2018/1/3
G69870714G,86,other,27202652,2018/1/3
Y54306289Y,353,other,1385999448,2018/1/3
V11013312V,132,other,1235372695,2018/1/3
I79021755I,412,UserLikeList,383326383,2018/1/3
C28258086C,190,search,511463818,2018/1/3
Q77934258Q,208,DailyRecommends,1698881263,2018/1/3
O49988546O,188,other,1401869674,2018/1/3
E69381748E,66,UserLikeList,508904,2018/1/3
G54538450G,493,other,534797527,2018/1/3
G54299107G,123,UserLikeList,31426580,2018/1/3
L23511756L,18,PersonalFM,3747727,2018/1/3
R50172584R,397,UserCreatedList,378827343,2018/1/3
C20662662C,251,other,471776927,2018/1/3
D18629634D,300,search,1348028892,2018/1/3
X32744683X,181,search,1363601498,2018/1/3
R46069016R,390,DailyRecommends,1699761529,2018/1/3
K22854769K,464,RecommendedList,240413,2018/1/3
B82185735B,90,other,1290375610,2018/1/3
R75980646R,209,UserCreatedList,32894078,2018/1/3
D55683854D,264,other,1357176649,2018/1/3
F20464026F,65,UserLikeList,1402930964,2018/1/3
X44094722X,88,UserLikeList,280430,2018/1/3
Z46252822Z,193,RecentlyPlayed,183237,2018/1/3
W13010243W,40,other,30813091,2018/1/3
Y80777092Y,175,PersonalFM,1358353436,2018/1/3
K87911338K,331,artist,1359970096,2018/1/3
L53080937L,33,UserCollectdList,1301103500,2018/1/3
N23008661N,140,UserLikeList,1271995405,2018/1/3
Z74228963Z,201,Downloaded,1348685948,2018/1/3
L19517157L,336,DailyRecommends,30583056,2018/1/3
